"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"f_unclassified_o__11-24",0,0,0,0,0,0,0,0,0,0,0,0,0.00051219012497439,0,0,0,0.00338409475465313,0,0.0100136549840692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161783210497933,0.00375586854460094,0,0,0,0,0,0,0,0,0,0.00295639320029564,0,0,0.000500250125062531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Bradymonadales",0.00058679706601467,0,0,0.00585080448561677,0.00151898734177215,0.00247157686604053,0.00313339301700985,0,0,0,0,0.00111152278621712,0,0,0.00886858371405536,0,0.00169204737732657,0,0,0,0,0,0,0,0.00377358490566038,0.00210035005834306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062586926286509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013891645167692
"f_unclassified_o__C0119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890207715133531,0,0,0,0,0,0,0,0,0.00263504611330698,0,0,0.0114560236511456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167037861915367,0,0,0,0.00584307178631052,0,0,0
"f_unclassified_o__Candidatus_Nomurabacteria",0.00117359413202934,0,0,0,0,0,0.00290957923008057,0.00331613854089904,0,0,0,0,0,0,0,0,0.0106598984771574,0.00218511003589824,0,0,0,0,0,0,0,0,0,0.00957178841309824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140493287542929,0,0.00834431269213878,0,0,0,0,0,0,0,0,0.00140318054256314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Chitinophagales",0,0.00950871632329636,0,0,0,0.00939199209095403,0.00895255147717099,0,0,0,0,0,0.000614628149969269,0,0,0,0,0,0,0,0.00956365809922295,0,0,0,0,0,0,0,0,0,0,0,0,0.000663900414937759,0,0.00449397806938702,0,0.000767754318618042,0,0,0,0,0.00697350069735007,0,0.0042247570764681,0.00114171542742971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Clostridia_vadinBB60_group",0,0,0,0,0,0,0,0,0,0,0.013387297633873,0,0,0,0,0,0,0,0,0.0146379044684129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892018779342723,0,0,0,0,0,0,0.0109793588054458,0.0139416983523447,0.000428143285286142,0,0,0,0,0,0,0,0,0,0,0.0452393477117307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Frankiales",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236890276730914,0,0,0.0120135363790186,0,0,0.0157935285053929,0,0,0,0,0,0,0,0.00604534005037783,0.00803858520900321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0,0.00818521983161834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Gaiellales",0,0,0,0,0,0,0,0.00171947924342913,0,0.00625509926570574,0,0.0031493145609485,0,0,0,0,0.00321489001692047,0,0.0154756486117433,0,0,0,0,0.0135184508586043,0,0,0.00688073394495413,0,0.0022508038585209,0,0,0.00325874429719748,0,0,0,0.00701060578824375,0.00422535211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210477081384471,0,0,0,0.0399789584429248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Gammaproteobacteria_Incertae_Sedis",0,0.0043581616481775,0,0,0,0,0,0,0,0,0.00902864259028643,0,0,0,0.00349368449341575,0,0.0027072758037225,0,0.0127446517979062,0,0,0,0,0,0,0,0,0,0,0,0,0.0123832283293504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295639320029564,0,0,0,0,0,0.000701590271281572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546448087431694,0
"f_unclassified_o__IMCC26256",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323032195542156,0,0,0,0,0.02776513427401,0,0,0,0,0,0,0,0,0,0.0090032154340836,0,0,0.00304149467738431,0,0.00132780082987552,0,0,0,0,0,0.00914913083257091,0,0,0,0,0,0,0,0,0,0,0.0109854604200323,0,0.00304022450888681,0.00974512743628186,0,0.0230880230880231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Kapabacteriales",0,0.00752773375594295,0.0143828451882845,0.00243783520234032,0,0,0.0212623097582811,0.00270203881110292,0,0.0133260810443296,0.014321295143213,0.00741015190811412,0,0,0.013437248051599,0.0205259781911482,0.0143824027072758,0,0,0.0323574730354391,0,0,0,0,0.00566037735849057,0.00513418903150525,0.0347859327217125,0,0.0215434083601286,0,0.0265330188679245,0.0162937214859874,0.00246426811237063,0,0.0389053742169469,0.00826891964767212,0.0136150234741784,0,0.045594037702762,0,0.00695410292072323,0,0.00418410041841004,0.00527009222661397,0.0223912125052809,0,0.032889874353289,0.052159739201304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178606866441754
"f_unclassified_o__Oligoflexales",0,0,0,0,0,0.00617894216510133,0,0,0,0.0144139243948871,0,0,0,0,0,0,0.00541455160744501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0.0115397296406198,0,0,0,0,0,0,0,0,0,0,0,0.00886917960088692,0,0.0161290322580645,0,0,0.0101928374655647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983606557377049,0
"f_unclassified_o__Peptostreptococcales-Tissierellales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865939704939063,0,0,0,0.00731895223420647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126760563380282,0,0,0.00243976822201891,0,0,0,0,0,0,0,0,0.00691244239631336,0,0,0,0,0.00524737631184408,0,0,0,0,0,0,0,0,0,0.0194174757281553,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Rhodospirillales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795847750865052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017274472168906,0,0,0,0,0,0.0118577075098814,0,0,0.00369549150036955,0.045639771801141,0,0,0.00516962843295638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Saccharimonadales",0.00440097799511002,0,0,0,0,0,0,0.00221075902726603,0.00332225913621262,0,0,0,0,0.000861419188112415,0,0,0.00609137055837563,0.00358982363040425,0.0252617205279927,0,0,0,0,0,0,0,0,0.00327455919395466,0.00707395498392283,0.00180455302609661,0,0.0108624809906583,0,0,0.0257171117705242,0,0,0.0107485604606526,0,0.00579444952729491,0,0.00452700593193881,0,0,0.0181664554288128,0,0.0110864745011086,0,0,0,0,0,0.00853601496725912,0,0,0,0,0,0,0.0275132275132275,0.00145631067961165,0,0,0,0,0,0,0,0,0,0,0,0.00515975391942846
"f_unclassified_o__Vicinamibacterales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268744961031981,0,0,0,0.0150204824761038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274473924977127,0,0,0,0,0,0,0.00221729490022173,0,0,0,0,0,0.000467726847521048,0,0,0,0,0,0.00936454849498328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavobacteriaceae",0.0686552567237164,0.0566561014263074,0.00313807531380753,0.00877620672842516,0.0945569620253165,0.0318833415719229,0.00872873769024172,0.0051584377302874,0.00276854928017719,0.00870274680446016,0,0.00759540570581697,0,0.0121675460320879,0.0314431604407417,0.0032071840923669,0.00761421319796954,0,0,0.0338983050847458,0,0.0112901757261222,0.0252595155709343,0.00255754475703325,0.0537735849056604,0.00793465577596266,0.0156727828746177,0.00755667506297229,0.00707395498392283,0.00638534147695725,0.0247641509433962,0.00521399087551597,0.0211927057663874,0,0.0329706561160567,0.00503325543771346,0.00328638497652582,0,0,0.006709362610552,0.0528511821974965,0.0337183890103028,0,0.0219587176108915,0.00887198986058302,0,0.00480413895048041,0,0,0.0107553776888444,0.0510500807754443,0.00743801652892562,0,0.00974512743628186,0.00957854406130268,0,0,0,0.0247491638795987,0,0,0,0,0,0.0160128102481986,0,0,0.030379746835443,0,0.0509181969949917,0,0.0174863387978142,0.0230204405636039
"Frankiaceae",0,0,0.00836820083682008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121827411167513,0,0,0,0,0,0,0.0142491779320424,0,0,0,0.010831234256927,0,0.00194336479733481,0,0,0,0,0,0,0,0.00249520153550864,0.00789127575624726,0,0,0,0,0,0,0,0,0,0,0.00450225112556278,0,0,0,0,0,0,0,0,0,0,0.00509708737864078,0,0,0,0,0,0,0,0,0,0,0,0
"Gaiellaceae",0,0,0,0.00780107264748903,0,0.00642609985170539,0,0,0,0,0,0,0,0,0,0,0,0,0.00477924442421484,0,0,0,0,0,0,0,0,0,0,0,0.013561320754717,0,0.00837851158206013,0,0,0.00826891964767212,0,0,0,0,0,0,0,0,0.00295732995352767,0,0,0,0,0,0,0,0.00502806361085126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165094339622642,0,0
"Gemmataceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000753741789598363,0,0,0,0,0.104005461993628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243976822201891,0,0,0,0,0,0,0,0,0,0.00550275137568784,0,0,0.0127455565949486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500834724540901,0.0141509433962264,0,0
"Gemmatimonadaceae",0,0.00475435816164818,0.0183054393305439,0,0,0,0,0.00098255956767379,0,0.00652706010334512,0,0,0,0,0,0.0189223861449647,0.00490693739424704,0,0.011151570323168,0.0188751926040062,0.0215182307232516,0,0,0.0116916331750091,0,0,0.0107033639143731,0,0.00321543408360129,0,0,0,0,0,0.0181338608638312,0.00323566420995866,0,0.000767754318618042,0.0109601052170101,0,0,0,0,0.00658761528326746,0,0,0.00702143385070214,0,0,0,0,0.00275482093663912,0,0,0,0,0,0,0,0,0.00995145631067961,0,0,0,0,0,0.0469583778014941,0,0,0.00918196994991653,0,0,0.00912879539591189
"Geodermatophilaceae",0,0,0.0138598326359833,0,0,0,0,0,0,0,0,0,0,0.00129212878216862,0,0,0.00676818950930626,0,0,0,0,0,0,0.0193642674461089,0,0.00770128354725788,0,0,0.0919614147909968,0.00721821210438645,0.017688679245283,0.022376710840756,0.0098570724494825,0,0.0108803165182987,0,0.0136150234741784,0,0,0.0179932906373894,0,0,0.0264993026499303,0.0289855072463768,0,0,0,0,0,0,0.00549273021001615,0,0,0,0,0,0,0,0,0,0,0,0,0.063646170442287,0,0,0,0,0.0155134967421657,0,0,0,0
"Hungateiclostridiaceae",0,0,0,0,0,0,0,0.00270203881110292,0,0,0,0.00351982215635421,0,0.000969096586626467,0,0,0,0.00124863430622756,0.0122894856622667,0,0,0,0,0.0109609061015711,0,0,0,0,0,0,0,0,0,0,0.0135179690075833,0,0,0,0,0.00853918877706618,0,0.000780518264127381,0,0.0140535792709706,0,0.00156985871271586,0,0.0513447432762836,0.0235023041474654,0,0,0,0.000701590271281572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hymenobacteraceae",0,0.00713153724247227,0,0,0,0,0.0062667860340197,0,0,0,0,0,0,0,0,0,0,0,0,0.0188751926040062,0,0,0,0.0135184508586043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438404208680403,0.00518450747179018,0,0.0071807680299719,0.00836820083682008,0,0,0.00342514628228914,0,0,0,0,0.00355411954765751,0,0.00537885874649205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819112627986348,0,0,0,0
"Hyphomicrobiaceae",0,0.00554675118858954,0,0,0,0,0,0,0,0,0,0,0,0,0.0096748185971513,0,0,0,0.025034137460173,0,0,0,0,0,0,0,0,0,0,0.00652415324819545,0,0.00304149467738431,0,0,0,0,0,0.00441458733205374,0,0,0.0299026425591099,0,0,0,0,0,0.00295639320029564,0,0,0.00175087543771886,0.0119547657512116,0,0.00198783910196445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992260369120857
"Ilumatobacteraceae",0,0,0,0,0,0.0108749382105783,0.01544315129812,0,0,0.0296437313026924,0,0,0,0,0,0.0173187940987813,0,0,0.00864815657715066,0.0119414483821263,0,0,0,0,0,0,0.0252293577981651,0,0.0090032154340836,0,0,0,0,0,0,0.009347474384325,0.0206572769953052,0,0,0,0.0278164116828929,0,0,0.0109793588054458,0.0202788339670469,0,0.00591278640059128,0,0,0,0,0,0,0,0,0,0,0,0,0.0126984126984127,0,0,0.105,0,0.0464371497197758,0,0,0,0,0,0,0,0
"Intrasporangiaceae",0.00215158924205379,0,0,0.0185275475377864,0,0,0.00738585496866607,0,0,0.0108784335055752,0,0.042793627269359,0,0.0085065144826101,0.0120935232464391,0,0.0165820642978003,0,0,0.00462249614791988,0,0,0,0.0186335403726708,0,0.00233372228704784,0,0,0.012540192926045,0,0,0.0171627199652401,0,0.00796680497925311,0,0.0158188028042423,0,0.00115163147792706,0.00613765892152565,0.0179932906373894,0,0.00218545113955667,0.0278940027894003,0.0127360562143171,0,0,0,0,0,0.00675337668834417,0.0248788368336026,0,0.0149672591206735,0,0,0.0365560365560366,0,0,0,0,0.00558252427184466,0,0,0,0,0.00816629547141797,0,0,0,0,0,0,0
"Isosphaeraceae",0,0,0,0,0,0,0,0,0.00609080841638981,0,0,0.026491293071508,0,0,0.014243482934695,0,0.016751269035533,0,0,0,0,0,0,0,0,0,0,0.0324937027707809,0,0,0,0,0,0,0.0174744477415101,0,0,0.00441458733205374,0,0.0146386093321134,0,0,0,0,0,0,0,0,0,0.00325162581290645,0,0.0046831955922865,0.0876987839101964,0,0,0,0,0,0,0,0.012378640776699,0,0,0,0,0,0,0,0,0,0,0,0
"JG30-KF-CM45",0,0.0126782884310618,0,0,0.00113924050632911,0,0.0105192479856759,0.00294767870302137,0,0,0,0.00833642089662838,0,0,0.0128997581295351,0,0.0027072758037225,0.000780396441392227,0,0,0,0,0,0,0,0.00303383897316219,0,0.0294710327455919,0.0315112540192926,0.00111049416990561,0,0.00608298935476863,0,0.00348547717842324,0,0.0258853136796692,0,0.00556621880998081,0,0.0112839280268375,0,0.00546362784889166,0,0,0.0261934938741022,0,0,0,0,0,0,0.0264462809917355,0.0330916744621141,0,0,0.00384800384800385,0,0,0,0,0.0109223300970874,0,0,0,0,0,0,0,0.0021718895439032,0.00751252086811352,0,0.0109289617486339,0.006945822583846
"Kineosporiaceae",0,0,0,0,0,0,0.00872873769024172,0,0,0.0100625509926571,0,0.0250092626898851,0,0,0.0131685030905671,0.0426555484284798,0.0157360406091371,0,0,0,0.00806933652121937,0,0,0,0.0764150943396226,0.0158693115519253,0.00688073394495413,0,0.0138263665594855,0,0.0341981132075472,0,0,0,0,0.0194139852597519,0,0,0,0.00274473924977127,0,0.00499531689041524,0,0,0,0,0,0,0.019815668202765,0,0,0.00743801652892562,0.00888681010289991,0,0,0,0,0,0,0,0.0225728155339806,0,0,0,0,0,0,0,0.00930809804529941,0,0,0,0
"Ktedonobacteraceae",0.00635696821515892,0,0,0.022915650901999,0,0.0200197726149283,0.00738585496866607,0,0.0105204872646733,0.0146858852325265,0,0.036494998147462,0,0.0151825131904813,0.0112872883633432,0.017639512508018,0.0666666666666667,0.0134228187919463,0,0,0.041243275552899,0,0.01280276816609,0.0175374497625137,0,0.00980163360560093,0.0152905198776758,0.0360201511335013,0.015112540192926,0.00305385896724042,0.00235849056603774,0.0154247230067347,0,0,0.0151665018133861,0.0219306129786087,0.0112676056338028,0.0238003838771593,0,0,0,0.00546362784889166,0.0543933054393305,0,0.0202788339670469,0.0156985871271586,0,0.084759576202119,0.0341013824884793,0.000500250125062531,0.0723747980613893,0.223140495867769,0.100678203928906,0.0146176911544228,0,0.0827320827320827,0.0741714886901631,0.019047619047619,0.0387959866220736,0.0354497354497354,0.00946601941747573,0,0.0575,0.0129449838187702,0.0304243394715773,0.00408314773570898,0,0,0.00620539869686627,0.0776293823038397,0.0133647798742138,0.123497267759563,0.0293709069259774
"Lachnospiraceae",0,0.0110935023771791,0,0,0,0,0,0,0,0.0067990209409845,0,0,0,0,0,0,0,0,0,0,0.00717274357441721,0,0,0,0,0,0,0,0,0,0,0.0321529437323485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154849225753871,0.0152073732718894,0,0.0264943457189015,0.00909090909090909,0,0,0,0,0.0231457127827459,0,0.042809364548495,0,0,0,0,0.0485436893203883,0.044835868694956,0,0.0618996798292423,0,0.00620539869686627,0.0108514190317195,0.074685534591195,0.00983606557377049,0
"Lactobacillaceae",0,0,0,0.0141394441735739,0,0,0,0,0,0,0,0.00500185253797703,0.511063306699447,0,0,0.00865939704939063,0,0,0,0,0.00537955768081291,0,0,0,0,0.0163360560093349,0,0,0.0112540192926045,0,0,0,0,0,0,0,0.0215962441314554,0,0,0,0,0,0,0,0.0126742712294043,0,0,0.0162999185004075,0.0359447004608295,0,0.00872374798061389,0,0,0,0.0306513409961686,0,0,0,0.0214046822742475,0,0.0114077669902913,0,0,0.0366774541531823,0.033626901521217,0,0,0,0,0,0,0,0
"LiUU-11-161",0,0.00475435816164818,0,0,0,0,0,0,0,0,0,0,0.000614628149969269,0,0,0,0,0,0,0.0146379044684129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014507088691065,0,0,0,0,0,0,0,0,0,0.00211237853823405,0,0,0,0.000921658986175115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533617929562433,0,0,0,0,0,0
"LWQ8",0.00146699266503667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541455160744501,0,0,0,0,0,0,0,0,0,0,0,0,0.00166574125485841,0,0,0,0.000995850622406639,0,0,0,0.00115163147792706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218446601941748,0,0,0,0,0,0,0,0,0,0,0,0
"Methylophilaceae",0.252713936430318,0.072107765451664,0.0517782426778243,0,0.0316455696202532,0.0205140879881364,0.00828111011638317,0,0.0996677740863787,0.0212129453358716,0.00435865504358655,0.012597258243794,0.000921942224953903,0.175083449983848,0.0803547433485622,0.0163566388710712,0.00981387478849408,0.0034337443421258,0.0029585798816568,0.011171032357473,0.0418410041841004,0.00946917964126377,0,0.0142491779320424,0,0,0.0665137614678899,0.0400503778337531,0.0379421221864952,0.00791227096057746,0,0.00695198783402129,0.0340068999507146,0.0821576763485477,0.0425321463897132,0,0,0.0236084452975048,0.00832967996492766,0,0.0326842837273992,0.0348111145800812,0.0111576011157601,0.0707070707070707,0.0185889311364597,0.00713572142143571,0.0173688100517369,0,0,0.0382691345672836,0.00775444264943457,0.0104683195592286,0.0114593077642657,0.0363568215892054,0.0229885057471264,0.0442520442520443,0.0226196738558653,0,0.0220735785953177,0,0.00194174757281553,0,0,0,0,0,0.0597652081109925,0,0,0.00417362270450751,0,0,0.0174637824965271
"Microbacteriaceae",0.0146699266503667,0.0412044374009509,0.0345188284518828,0.0336421257922964,0.0282278481012658,0.0215027187345526,0.0282005371530886,0.236551215917465,0.0830564784053156,0,0.0099626400996264,0.0372360133382734,0,0.177452352751158,0.041655468959957,0.0660679923027582,0.0504230118443316,0.0674262525362884,0.014792899408284,0.0365947611710324,0.147340107591154,0.122917235727943,0.026643598615917,0.0405553525758129,0.0528301886792453,0.0931155192532089,0.0282874617737003,0.0282115869017632,0.0218649517684887,0.111049416990561,0.0294811320754717,0.0371496849880513,0.0340068999507146,0.0987551867219917,0.0544015825914936,0.0221103721013841,0.0450704225352113,0.0619961612284069,0,0.0701433363830436,0.0403337969401947,0.135497970652513,0,0.0632411067193676,0.0519645120405577,0.214357071499929,0,0.0374898125509372,0.0345622119815668,0.288144072036018,0.0203554119547658,0.096969696969697,0.137979420018709,0.327586206896552,0.037037037037037,0.0226070226070226,0.0994213571804314,0.0873015873015873,0.0414715719063545,0.0984126984126984,0.0378640776699029,0.0108583247156153,0,0,0.0464371497197758,0.307164068299926,0.0533617929562433,0,0.128762022959975,0.0409015025041736,0.111635220125786,0.0612021857923497,0.0513990871204604
"Micrococcaceae",0.0102689486552567,0,0.0185669456066946,0.0190151145782545,0.0156962025316456,0.0294117647058824,0.0290957923008057,0,0.0210409745293466,0,0.0370485678704857,0.148944053353094,0,0.0121675460320879,0,0.0567671584348942,0.0301184433164129,0.0216950210707039,0,0.00693374422187982,0.0367603108188882,0.011563325138851,0.0743944636678201,0.0149799050054805,0.0405660377358491,0.0294049008168028,0.0263761467889908,0.0178841309823678,0.012540192926045,0.0723209328151027,0.0200471698113208,0.0160764718661742,0,0.0300414937759336,0.0105506099571381,0.00826891964767212,0,0.0216890595009597,0.0140289346777729,0.0347666971637694,0.0319888734353268,0.0480799250702466,0.0334728033472803,0.0162494510320597,0.0295732995352767,0.0202654488368774,0,0.0497147514262429,0.0391705069124424,0.0777888944472236,0,0.0641873278236915,0.0833723105706268,0,0.045338441890166,0.0505050505050505,0.0220936349289847,0.0492063492063492,0.0381270903010033,0.0486772486772487,0.037621359223301,0.0105136159944847,0,0.245954692556634,0.032826261008807,0.101707498144024,0.0533617929562433,0.0772151898734177,0.0114799875892026,0.155258764607679,0.0754716981132075,0,0.0164715221274062
"Microcystaceae",0,0.027337559429477,0.0543933054393305,0.0385177961969771,0,0.0289174493326742,0.0221575649059982,0,0.0387596899224806,0.0649986401958118,0.0339352428393524,0.0246387550944794,0,0,0.027949475947326,0.0532392559332906,0.0341793570219966,0,0,0.0389060092449923,0.0361625821876868,0,0.055363321799308,0.0843989769820972,0.125471698113208,0,0.0558103975535168,0,0.054983922829582,0,0.0347877358490566,0.0319356941125353,0.0620995564317398,0,0.0636333663039895,0.0217508538558332,0.0948356807511737,0,0.0591845681718544,0.0405611466910644,0.102920723226704,0.0198251639088355,0.174337517433752,0.0202020202020202,0.075623151668779,0,0.0668883961566888,0.120619396903015,0.0313364055299539,0,0.0426494345718901,0,0,0,0.0913154533844189,0,0.0378748027354024,0.0873015873015873,0.0528428093645485,0.0386243386243386,0,0,0.265,0,0.0312249799839872,0,0,0.0569620253164557,0,0,0.0212264150943396,0,0
"Micromonosporaceae",0.00097799511002445,0,0,0,0,0,0,0,0,0,0,0.00611337532419415,0,0,0.0107497984412792,0.0211674150096216,0,0.00733572654908694,0.00887573964497041,0,0,0,0,0,0,0.00303383897316219,0,0.0143576826196474,0,0,0,0,0,0.00182572614107884,0,0.00341542333273414,0,0,0,0.0280573345532174,0,0.00374648766781143,0,0.00614844093104963,0,0.001998001998002,0,0,0,0.00325162581290645,0,0.00495867768595041,0.00374181478016838,0,0,0,0,0,0,0,0.0298543689320388,0,0,0,0,0,0,0,0.00651566863170959,0.010016694490818,0,0.0743169398907104,0.0188529470132963
"Microscillaceae",0,0.0202060221870048,0.0394874476987448,0.0409556313993174,0,0,0,0,0,0.0446015773728583,0.0217932752179328,0,0,0,0,0,0,0,0.025944469731452,0,0.00926479378362224,0,0.0228373702422145,0.0284983558640848,0.0330188679245283,0,0.02217125382263,0.00629722921914358,0,0,0.0471698113207547,0,0,0,0.0534124629080119,0.00970699262987597,0,0,0.0868040333187199,0,0.0417246175243394,0,0.0516039051603905,0.00746596398770312,0.00633713561470215,0,0.0635624538063563,0.032599837000815,0,0,0.0103392568659128,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0.0272217774219375,0,0,0,0,0,0.0117924528301887,0,0
"Microtrichaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000646064391084311,0.0112872883633432,0,0,0,0.00341374601729631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327408793264733,0,0,0,0,0,0,0,0.00509708737864078,0,0,0,0,0,0,0,0,0,0,0,0.00357213732883509
"Moraxellaceae",0.0124205378973105,0.0320919175911252,0.0206589958158996,0.0156021452949781,0.00784810126582279,0.0165595650024716,0.0062667860340197,0,0.00553709856035437,0,0.0118306351183064,0,0,0,0.0083310937919914,0.0157152020525978,0,0,0,0.0227272727272727,0.0104602510460251,0,0,0,0,0,0,0,0,0,0,0.0112969802302846,0,0,0,0.00970699262987597,0.00892018779342723,0,0.0407715914072775,0.0283623055809698,0.0208623087621697,0.00999063378083047,0,0,0,0,0,0,0.00737327188940092,0,0,0,0,0.00374812593703148,0,0.0149110149110149,0,0.0111111111111111,0.0668896321070234,0,0,0,0,0,0,0,0.0757737459978655,0.0658227848101266,0,0,0,0,0.0301647152212741
"Mycobacteriaceae",0,0,0.0188284518828452,0,0.00354430379746835,0,0.0035810205908684,0.00896585605502334,0,0,0,0.0148203038162282,0,0.0119521912350598,0,0.0282232200128287,0.0346869712351946,0,0,0.0238828967642527,0,0.00209414549758718,0,0,0,0.017269544924154,0.00535168195718654,0.0279596977329975,0.0263665594855305,0.0111049416990561,0,0.00391049315663698,0.0206998521439133,0,0,0.00665108754269279,0.0136150234741784,0.0143953934740883,0,0.00548947849954254,0,0.00655635341867,0,0.0127360562143171,0.00887198986058302,0,0,0,0,0,0.0261712439418417,0.0289256198347107,0.016955098222638,0.0142428785607196,0,0.012987012987013,0,0,0.0341137123745819,0.017989417989418,0.0087378640776699,0,0,0,0,0.0044543429844098,0,0,0.0136518771331058,0.0108514190317195,0,0,0.00257987695971423
"Myxococcaceae",0,0,0,0.00390053632374451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546623794212219,0,0,0,0.003942828979793,0,0,0.0113248247348553,0.0103286384976526,0,0,0,0,0,0,0,0,0,0.00776053215077605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655339805825243,0,0,0,0,0,0,0,0.0121005274588892,0,0,0,0.00257987695971423
